order_id,order_date,city,state,category,quantity,payment_mode,delivery_type,unit_price,discount_percent,final_price,order_value,delivery_days,customer_rating,is_returned,profit
100208,2025-07-02,Bhopal,Madhya Pradesh,Flowering Plant,2,Card,Standard,618,0.0,618.0,1236.0,7,3.7,No,387.2
100209,2025-05-27,Chennai,Tamil Nadu,Soil & Fertilizer,1,COD,Standard,228,10.0,205.20000000000002,205.20000000000002,7,4.3,No,45.09
100210,2023-12-04,Pune,Maharashtra,Soil & Fertilizer,2,Card,Express,291,0.0,291.0,582.0,1,5.0,No,124.34
100211,2025-04-01,Delhi,Delhi,Indoor Plant,4,UPI,Standard,425,25.0,318.75,1275.0,6,3.8,No,317.79
100212,2025-08-14,Nagpur,Maharashtra,Flowering Plant,2,UPI,Standard,666,20.0,532.8000000000001,1065.6000000000001,8,3.1,No,208.95
100213,2023-06-10,Chennai,Tamil Nadu,Soil & Fertilizer,3,COD,Express,280,0.0,280.0,840.0,3,4.6,No,155.69
100214,2025-03-11,Bengaluru,Karnataka,Succulent,2,COD,Standard,324,25.0,243.0,486.0,3,4.4,No,90.68
100215,2024-02-02,Jaipur,Rajasthan,Outdoor Plant,1,UPI,Standard,565,5.0,536.75,536.75,6,4.1,No,177.94
100216,2025-03-26,Chennai,Tamil Nadu,Soil & Fertilizer,1,UPI,Standard,208,5.0,197.6,197.6,4,4.7,No,52.05
100217,2024-02-05,Chennai,Tamil Nadu,Indoor Plant,4,UPI,Standard,489,5.0,464.54999999999995,1858.1999999999998,5,4.5,No,643.98
100218,2024-10-01,Delhi,Delhi,Succulent,1,UPI,Standard,308,0.0,308.0,308.0,8,4.3,Yes,73.5
100219,2025-11-22,Indore,Madhya Pradesh,Indoor Plant,2,Card,Standard,371,15.0,315.34999999999997,630.6999999999999,4,3.9,No,105.47
100220,2024-11-18,Bhopal,Madhya Pradesh,Pot,4,COD,Standard,328,0.0,328.0,1312.0,4,4.3,Yes,442.4
100221,2024-04-04,Chennai,Tamil Nadu,Soil & Fertilizer,2,UPI,Standard,318,5.0,302.09999999999997,604.1999999999999,6,4.3,No,137.88
100222,2025-08-12,Pune,Maharashtra,Outdoor Plant,3,UPI,Express,509,15.0,432.65,1297.9499999999998,3,4.8,No,219.82
100223,2024-04-14,Mumbai,Maharashtra,Outdoor Plant,2,COD,Standard,476,0.0,476.0,952.0,3,3.7,No,252.3
100224,2025-11-11,Delhi,Delhi,Succulent,1,Card,Express,297,5.0,282.15,282.15,3,4.2,No,68.31
100225,2025-01-19,Delhi,Delhi,Succulent,1,UPI,Standard,346,10.0,311.40000000000003,311.40000000000003,5,4.2,No,57.41
100226,2023-02-07,Indore,Madhya Pradesh,Succulent,3,COD,Standard,360,0.0,360.0,1080.0,8,4.3,No,335.32
100227,2023-08-18,Hyderabad,Telangana,Outdoor Plant,4,Card,Standard,474,10.0,426.6,1706.4,3,4.6,No,270.76
100228,2024-07-16,Mumbai,Maharashtra,Soil & Fertilizer,1,Card,Express,322,5.0,305.9,305.9,1,3.2,No,81.82
100229,2024-03-13,Bengaluru,Karnataka,Pot,1,UPI,Standard,379,5.0,360.05,360.05,6,4.5,No,71.84
100230,2023-01-27,Jaipur,Rajasthan,Outdoor Plant,1,COD,Standard,516,5.0,490.2,490.2,7,5.0,No,146.39
100231,2023-08-14,Hyderabad,Telangana,Succulent,3,Card,Standard,326,5.0,309.7,929.0999999999999,7,4.1,No,246.67
100232,2025-03-08,Nagpur,Maharashtra,Flowering Plant,3,COD,Standard,550,5.0,522.5,1567.5,6,3.1,No,278.46
100233,2023-10-11,Chennai,Tamil Nadu,Soil & Fertilizer,1,UPI,Express,246,0.0,246.0,246.0,2,4.5,Yes,43.9
100234,2025-05-28,Nagpur,Maharashtra,Pot,4,COD,Standard,368,5.0,349.59999999999997,1398.3999999999999,7,5.0,No,468.22
100235,2025-08-17,Bengaluru,Karnataka,Outdoor Plant,1,COD,Standard,590,25.0,442.5,442.5,3,4.9,No,142.94
100236,2024-03-28,Pune,Maharashtra,Flowering Plant,2,Card,Standard,625,25.0,468.75,937.5,4,3.3,Yes,254.38
100237,2025-10-16,Bhopal,Madhya Pradesh,Soil & Fertilizer,2,UPI,Express,273,25.0,204.75,409.5,2,,No,140.0
100238,2025-03-26,Pune,Maharashtra,Tool,4,UPI,Express,502,10.0,451.8,1807.2,1,4.5,No,365.7
100239,2024-10-20,Pune,Maharashtra,Tool,1,COD,Standard,487,0.0,487.0,487.0,3,3.6,No,90.16
100240,2024-06-30,Pune,Maharashtra,Pot,4,Card,Standard,328,15.0,278.8,1115.2,6,2.4,No,387.27
100241,2025-12-08,Mumbai,Maharashtra,Tool,2,COD,Standard,463,25.0,347.25,694.5,6,3.4,No,208.42
100242,2023-01-17,Delhi,Delhi,Outdoor Plant,1,COD,Standard,527,0.0,527.0,527.0,6,3.9,No,86.62
100243,2023-06-07,Chennai,Tamil Nadu,Tool,1,UPI,Standard,503,0.0,503.0,503.0,5,3.4,No,122.51
100244,2024-04-21,Jaipur,Rajasthan,Soil & Fertilizer,2,COD,Standard,318,15.0,270.3,540.6,8,5.0,Yes,140.98
100245,2025-12-05,Mumbai,Maharashtra,Soil & Fertilizer,4,COD,Standard,260,0.0,260.0,1040.0,3,4.6,No,229.51
100246,2024-06-01,Hyderabad,Telangana,Succulent,4,Card,Standard,302,5.0,286.9,1147.6,7,3.7,No,367.74
100247,2023-04-09,Hyderabad,Telangana,Outdoor Plant,3,UPI,Standard,592,5.0,562.4,1687.1999999999998,8,3.7,No,566.75
100248,2025-11-26,Mumbai,Maharashtra,Soil & Fertilizer,3,Card,Express,296,0.0,296.0,888.0,3,3.5,No,202.11
100249,2023-10-07,Bengaluru,Karnataka,Pot,3,UPI,Standard,356,15.0,302.59999999999997,907.8,3,3.2,No,142.07
100250,2024-05-11,Nagpur,Maharashtra,Succulent,4,COD,Express,398,0.0,398.0,1592.0,1,3.8,No,497.54
100251,2023-10-29,Mumbai,Maharashtra,Soil & Fertilizer,1,COD,Standard,200,5.0,190.0,190.0,3,4.6,No,29.16
100252,2023-06-30,Mumbai,Maharashtra,Indoor Plant,1,Card,Standard,397,15.0,337.45,337.45,8,,No,106.44
100253,2024-08-29,Jaipur,Rajasthan,Flowering Plant,3,COD,Express,689,15.0,585.65,1756.9499999999998,2,3.4,No,441.54
100254,2024-11-30,Jaipur,Rajasthan,Soil & Fertilizer,4,UPI,Standard,219,10.0,197.1,788.4,5,3.4,No,191.71
100255,2025-09-19,Delhi,Delhi,Tool,3,COD,Standard,439,0.0,439.0,1317.0,7,5.0,No,293.96
100256,2023-07-10,Jaipur,Rajasthan,Succulent,4,UPI,Standard,320,15.0,272.0,1088.0,3,4.6,Yes,333.36
100257,2023-09-10,Delhi,Delhi,Succulent,4,COD,Standard,321,20.0,256.8,1027.2,5,,No,314.55
100258,2025-09-07,Pune,Maharashtra,Pot,3,COD,Standard,351,0.0,351.0,1053.0,3,4.1,No,352.39
100259,2025-07-16,Nagpur,Maharashtra,Soil & Fertilizer,1,UPI,Standard,330,,247.5,247.5,5,4.2,No,78.81
100260,2023-05-08,Bengaluru,Karnataka,Soil & Fertilizer,1,COD,Standard,313,5.0,297.34999999999997,297.34999999999997,4,4.4,No,84.84
100261,2023-01-18,Nagpur,Maharashtra,Pot,4,UPI,Standard,405,10.0,364.5,1458.0,6,2.9,No,271.6
100262,2024-07-19,Delhi,Delhi,Flowering Plant,2,UPI,Standard,552,,496.8,993.6,8,5.0,No,149.39
100263,2024-07-23,Jaipur,Rajasthan,Pot,2,UPI,Standard,389,15.0,330.65,661.3,3,4.5,No,158.53
100264,2024-11-16,Mumbai,Maharashtra,Succulent,2,COD,Express,285,10.0,256.5,513.0,1,3.0,No,136.84
100265,2024-09-17,Chennai,Tamil Nadu,Flowering Plant,3,UPI,Standard,658,10.0,592.2,1776.6000000000001,5,4.3,No,378.56
100266,2025-05-03,Pune,Maharashtra,Tool,1,Card,Standard,520,15.0,442.0,442.0,5,3.0,No,132.37
100267,2025-08-19,Indore,Madhya Pradesh,Flowering Plant,2,UPI,Express,692,25.0,519.0,1038.0,1,3.8,No,239.39
100268,2023-06-04,Hyderabad,Telangana,Outdoor Plant,2,UPI,Standard,540,20.0,432.0,864.0,6,5.0,No,252.29
100269,2024-05-04,Delhi,Delhi,Succulent,2,Card,Standard,276,15.0,234.6,469.2,3,3.3,Yes,139.99
100270,2025-02-23,Nagpur,Maharashtra,Succulent,2,Card,Standard,371,0.0,371.0,742.0,5,3.1,No,146.35
100271,2023-09-03,Jaipur,Rajasthan,Pot,3,COD,Express,358,5.0,340.09999999999997,1020.3,3,3.8,No,291.76
100272,2025-11-28,Pune,Maharashtra,Succulent,1,Card,Standard,365,0.0,365.0,365.0,3,4.3,No,123.26
100273,2025-01-28,Hyderabad,Telangana,Soil & Fertilizer,1,COD,Standard,308,20.0,246.4,246.4,3,4.0,Yes,54.28
100274,2024-06-21,Indore,Madhya Pradesh,Pot,1,Card,Standard,430,15.0,365.5,365.5,5,5.0,No,83.03
100275,2025-07-09,Mumbai,Maharashtra,Tool,2,COD,Standard,497,0.0,497.0,994.0,7,4.5,No,161.92
100276,2024-02-12,Mumbai,Maharashtra,Succulent,4,COD,Standard,317,15.0,269.45,1077.8,6,3.8,No,360.04
100277,2024-06-08,Delhi,Delhi,Soil & Fertilizer,3,Card,Standard,227,5.0,215.64999999999998,646.9499999999999,5,4.1,No,203.08
100278,2025-04-07,Delhi,Delhi,Outdoor Plant,3,COD,Standard,465,10.0,418.5,1255.5,4,4.9,No,312.05
100279,2025-06-21,Jaipur,Rajasthan,Succulent,3,COD,Standard,260,10.0,234.0,702.0,3,5.0,No,151.58
100280,2023-02-05,Chennai,Tamil Nadu,Outdoor Plant,1,UPI,Standard,548,0.0,548.0,548.0,3,3.4,No,122.51
100281,2024-11-15,Jaipur,Rajasthan,Tool,1,UPI,Standard,493,5.0,468.34999999999997,468.34999999999997,3,4.0,No,80.06
100282,2023-01-20,Bengaluru,Karnataka,Succulent,3,COD,Express,259,10.0,233.1,699.3,2,4.7,No,112.42
100283,2023-11-17,Pune,Maharashtra,Succulent,2,UPI,Express,259,15.0,220.15,440.3,1,,No,144.72
100284,2024-05-26,Pune,Maharashtra,Indoor Plant,4,UPI,Standard,354,20.0,283.2,1132.8,8,3.6,No,363.06
100285,2024-02-04,Nagpur,Maharashtra,Tool,1,COD,Express,503,15.0,427.55,427.55,2,4.4,No,146.51
100286,2024-10-15,Mumbai,Maharashtra,Soil & Fertilizer,1,UPI,Standard,204,15.0,173.4,173.4,5,3.2,No,48.74
100287,2025-08-29,Bhopal,Madhya Pradesh,Succulent,2,COD,Standard,351,15.0,298.34999999999997,596.6999999999999,7,5.0,No,163.59
100288,2024-04-15,Jaipur,Rajasthan,Outdoor Plant,2,COD,Standard,466,0.0,466.0,932.0,4,4.7,No,222.98
100289,2025-04-13,Nagpur,Maharashtra,Flowering Plant,1,UPI,Express,651,5.0,618.4499999999999,618.4499999999999,2,3.9,No,141.74
100290,2024-12-27,Delhi,Delhi,Outdoor Plant,2,Card,Express,487,10.0,438.3,876.6,2,3.8,No,179.11
100291,2025-05-03,Pune,Maharashtra,Soil & Fertilizer,2,UPI,Standard,276,10.0,248.4,496.8,7,4.6,No,155.56
100292,2023-02-20,Delhi,Delhi,Succulent,2,COD,Standard,391,20.0,312.8,625.6,7,3.9,No,95.87
100293,2024-07-28,Jaipur,Rajasthan,Pot,4,UPI,Express,348,10.0,313.2,1252.8,1,4.6,Yes,300.1
100294,2023-05-30,Hyderabad,Telangana,Indoor Plant,4,Card,Standard,435,20.0,348.0,1392.0,5,5.0,No,280.19
100295,2023-11-10,Delhi,Delhi,Pot,4,UPI,Express,334,25.0,250.5,1002.0,1,3.7,No,269.01
100296,2024-07-23,Bhopal,Madhya Pradesh,Indoor Plant,2,UPI,Standard,357,15.0,303.45,606.9,3,3.5,No,136.3
100297,2023-11-01,Pune,Maharashtra,Indoor Plant,2,Card,Standard,409,0.0,409.0,818.0,6,2.7,No,246.8
100298,2024-11-12,Jaipur,Rajasthan,Pot,4,UPI,Express,399,5.0,379.04999999999995,1516.1999999999998,3,3.6,No,293.53
100299,2025-04-17,Nagpur,Maharashtra,Soil & Fertilizer,4,Card,Standard,298,20.0,238.4,953.6,6,4.6,No,200.78
100300,2025-12-13,Chennai,Tamil Nadu,Succulent,3,UPI,Standard,346,10.0,311.40000000000003,934.2,4,3.9,No,204.81
100301,2025-09-29,Chennai,Tamil Nadu,Outdoor Plant,1,COD,Standard,576,10.0,518.4,518.4,8,4.3,No,142.15
100302,2024-03-19,Jaipur,Rajasthan,Pot,4,COD,Express,333,25.0,249.75,999.0,2,5.0,No,268.46
100303,2024-09-04,Chennai,Tamil Nadu,Flowering Plant,3,UPI,Standard,640,5.0,608.0,1824.0,5,5.0,No,604.11
100304,2025-09-19,Pune,Maharashtra,Indoor Plant,3,UPI,Standard,464,0.0,464.0,1392.0,5,4.1,No,216.79
100305,2023-09-21,Hyderabad,Telangana,Outdoor Plant,4,COD,Standard,553,5.0,525.35,2101.4,3,3.2,No,483.13
100306,2025-12-12,Delhi,Delhi,Tool,3,COD,Standard,429,5.0,407.54999999999995,1222.6499999999999,4,5.0,No,183.43
100307,2025-09-30,Bhopal,Madhya Pradesh,Tool,4,Card,Express,498,10.0,448.2,1792.8,1,3.5,No,485.68
100308,2023-01-05,Indore,Madhya Pradesh,Flowering Plant,1,Card,Express,673,,673.0,673.0,2,4.1,No,143.33
100309,2025-02-12,Nagpur,Maharashtra,Outdoor Plant,1,UPI,Express,591,25.0,443.25,443.25,2,3.4,No,70.05
100310,2025-05-26,Pune,Maharashtra,Succulent,1,UPI,Standard,375,0.0,375.0,375.0,6,4.6,No,102.88
100311,2025-09-18,Mumbai,Maharashtra,Flowering Plant,4,COD,Express,651,5.0,618.4499999999999,2473.7999999999997,2,3.5,No,795.54
100312,2025-06-02,Bengaluru,Karnataka,Soil & Fertilizer,3,UPI,Standard,225,15.0,191.25,573.75,8,3.9,No,183.82
100313,2023-02-16,Bengaluru,Karnataka,Soil & Fertilizer,4,COD,Standard,309,25.0,231.75,927.0,6,3.7,No,288.68
100314,2025-05-16,Nagpur,Maharashtra,Pot,1,UPI,Express,442,10.0,397.8,397.8,3,4.5,Yes,94.55
100315,2025-04-02,Pune,Maharashtra,Outdoor Plant,3,UPI,Express,515,5.0,489.25,1467.75,2,4.2,No,224.97
100316,2025-07-24,Jaipur,Rajasthan,Tool,2,UPI,Standard,425,0.0,425.0,850.0,3,4.0,Yes,231.06
100317,2024-10-17,Delhi,Delhi,Soil & Fertilizer,1,COD,Express,269,25.0,201.75,201.75,2,4.1,No,67.39
100318,2023-09-26,Jaipur,Rajasthan,Soil & Fertilizer,4,COD,Express,311,0.0,311.0,1244.0,3,3.9,No,264.93
100319,2024-01-05,Jaipur,Rajasthan,Pot,4,Card,Express,381,0.0,381.0,1524.0,2,3.6,No,233.15
100320,2024-09-27,Mumbai,Maharashtra,Pot,4,COD,Express,431,0.0,431.0,1724.0,1,3.8,No,394.69
100321,2024-10-18,Chennai,Tamil Nadu,Soil & Fertilizer,2,COD,Standard,249,10.0,224.1,448.2,8,4.3,No,156.31
100322,2023-04-30,Bengaluru,Karnataka,Outdoor Plant,3,COD,Express,456,25.0,342.0,1026.0,3,3.7,No,276.36
100323,2025-04-10,Indore,Madhya Pradesh,Outdoor Plant,4,COD,Standard,537,10.0,483.3,1933.2,8,,No,573.87
100324,2025-12-17,Indore,Madhya Pradesh,Indoor Plant,4,UPI,Standard,370,5.0,351.5,1406.0,8,3.5,No,385.11
100325,2025-01-10,Delhi,Delhi,Indoor Plant,4,UPI,Standard,414,5.0,393.29999999999995,1573.1999999999998,3,4.0,No,358.35
100326,2023-04-27,Bengaluru,Karnataka,Flowering Plant,1,COD,Express,594,10.0,534.6,534.6,3,3.8,Yes,114.74
100327,2025-03-01,Mumbai,Maharashtra,Tool,1,COD,Express,408,10.0,367.2,367.2,1,5.0,No,103.56
100328,2025-10-09,Nagpur,Maharashtra,Flowering Plant,2,COD,Express,630,0.0,630.0,1260.0,1,3.9,No,332.73
100329,2025-12-17,Pune,Maharashtra,Flowering Plant,3,UPI,Standard,662,0.0,662.0,1986.0,7,4.4,No,610.4
100330,2024-09-25,Jaipur,Rajasthan,Indoor Plant,3,Card,Standard,444,10.0,399.6,1198.8000000000002,6,3.7,No,323.27
100331,2024-05-27,Jaipur,Rajasthan,Pot,4,COD,Standard,427,20.0,341.6,1366.4,8,5.0,No,275.89
100332,2025-03-12,Bhopal,Madhya Pradesh,Soil & Fertilizer,4,UPI,Express,254,15.0,215.9,863.6,3,3.8,No,142.59
100333,2024-07-13,Nagpur,Maharashtra,Succulent,1,UPI,Express,291,5.0,276.45,276.45,3,3.4,No,60.41
100334,2024-05-02,Bhopal,Madhya Pradesh,Succulent,1,COD,Standard,313,0.0,313.0,313.0,3,4.0,No,82.14
100335,2025-06-15,Bhopal,Madhya Pradesh,Tool,1,UPI,Express,482,15.0,409.7,409.7,3,5.0,No,70.87
100336,2024-12-04,Chennai,Tamil Nadu,Soil & Fertilizer,1,UPI,Standard,243,15.0,206.54999999999998,206.54999999999998,8,3.7,Yes,61.18
100337,2024-08-03,Indore,Madhya Pradesh,Outdoor Plant,4,UPI,Standard,483,20.0,386.40000000000003,1545.6000000000001,6,4.3,No,457.85
100338,2025-02-28,Bhopal,Madhya Pradesh,Indoor Plant,1,Card,Standard,385,25.0,288.75,288.75,7,4.7,No,53.96
100339,2025-05-10,Jaipur,Rajasthan,Outdoor Plant,3,COD,Standard,513,0.0,513.0,1539.0,6,3.2,No,504.1
100340,2023-09-04,Bengaluru,Karnataka,Succulent,1,COD,Express,303,5.0,287.84999999999997,287.84999999999997,3,4.4,No,89.32
100341,2023-06-03,Bengaluru,Karnataka,Outdoor Plant,2,UPI,Standard,469,5.0,445.54999999999995,891.0999999999999,7,4.2,No,251.28
100342,2025-09-23,Chennai,Tamil Nadu,Indoor Plant,1,COD,Standard,374,10.0,336.6,336.6,7,3.6,No,63.44
100343,2024-11-27,Bengaluru,Karnataka,Indoor Plant,4,COD,Standard,362,0.0,362.0,1448.0,5,5.0,No,324.83
100344,2025-12-28,Jaipur,Rajasthan,Indoor Plant,4,Card,Standard,494,5.0,469.29999999999995,1877.1999999999998,7,4.3,No,411.45
100345,2025-12-06,Indore,Madhya Pradesh,Succulent,4,UPI,Standard,336,15.0,285.59999999999997,1142.3999999999999,8,3.9,No,276.89
100346,2025-10-05,Indore,Madhya Pradesh,Indoor Plant,1,COD,Standard,383,0.0,383.0,383.0,8,4.0,No,113.13
100347,2023-04-04,Indore,Madhya Pradesh,Flowering Plant,3,COD,Standard,564,20.0,451.20000000000005,1353.6000000000001,6,4.6,No,272.78
100348,2025-08-15,Pune,Maharashtra,Flowering Plant,4,COD,Standard,609,0.0,609.0,2436.0,5,5.0,No,799.43
100349,2025-10-08,Nagpur,Maharashtra,Tool,3,COD,Standard,508,,482.59999999999997,1447.8,5,4.5,No,317.09
100350,2024-03-28,Pune,Maharashtra,Soil & Fertilizer,4,Card,Standard,301,15.0,255.85,1023.4,7,3.6,No,353.81
100351,2025-06-30,Pune,Maharashtra,Tool,4,Card,Standard,500,15.0,425.0,1700.0,5,3.8,No,294.33
100352,2023-08-06,Pune,Maharashtra,Indoor Plant,3,UPI,Standard,369,5.0,350.55,1051.65,7,3.9,No,289.8
100353,2024-04-18,Bengaluru,Karnataka,Flowering Plant,2,COD,Express,574,10.0,516.6,1033.2,1,3.2,Yes,323.15
100354,2024-03-07,Hyderabad,Telangana,Indoor Plant,4,UPI,Express,394,5.0,374.29999999999995,1497.1999999999998,3,4.8,No,401.18
100355,2023-12-07,Bengaluru,Karnataka,Succulent,3,Card,Express,351,10.0,315.90000000000003,947.7,2,3.7,No,257.44
100356,2024-07-04,Hyderabad,Telangana,Flowering Plant,4,Card,Standard,566,15.0,481.09999999999997,1924.3999999999999,5,3.7,No,536.95
100357,2023-12-23,Bengaluru,Karnataka,Succulent,1,UPI,Standard,340,5.0,323.0,323.0,3,3.9,No,97.49
100358,2023-01-23,Jaipur,Rajasthan,Flowering Plant,3,UPI,Standard,568,10.0,511.2,1533.6,8,2.8,No,382.26
100359,2024-06-05,Nagpur,Maharashtra,Pot,4,UPI,Standard,423,10.0,380.7,1522.8,7,5.0,No,475.35
100360,2025-03-12,Mumbai,Maharashtra,Pot,2,COD,Standard,401,10.0,360.90000000000003,721.8000000000001,8,3.8,No,192.49
100361,2025-01-31,Mumbai,Maharashtra,Soil & Fertilizer,1,UPI,Standard,344,10.0,309.6,309.6,4,5.0,No,91.61
100362,2024-03-17,Pune,Maharashtra,Soil & Fertilizer,4,UPI,Standard,312,0.0,312.0,1248.0,4,4.0,No,277.43
100363,2025-02-07,Mumbai,Maharashtra,Soil & Fertilizer,1,UPI,Express,264,0.0,264.0,264.0,2,4.1,No,42.35
100364,2025-10-12,Nagpur,Maharashtra,Tool,2,UPI,Express,543,0.0,543.0,1086.0,3,4.7,Yes,261.82
100365,2024-05-30,Nagpur,Maharashtra,Succulent,3,UPI,Express,291,25.0,218.25,654.75,3,3.3,No,110.34
100366,2025-11-05,Delhi,Delhi,Flowering Plant,4,UPI,Standard,618,0.0,618.0,2472.0,8,4.4,No,635.3
100367,2025-03-02,Chennai,Tamil Nadu,Pot,3,COD,Express,399,5.0,379.04999999999995,1137.1499999999999,1,3.5,No,181.45
100368,2023-12-02,Nagpur,Maharashtra,Indoor Plant,4,Card,Express,444,15.0,377.4,1509.6,1,4.0,No,329.86
100369,2023-09-15,Chennai,Tamil Nadu,Outdoor Plant,4,UPI,Standard,458,20.0,366.40000000000003,1465.6000000000001,7,4.5,No,439.5
100370,2024-05-11,Mumbai,Maharashtra,Pot,3,UPI,Standard,368,5.0,349.59999999999997,1048.8,8,4.0,No,364.93
100371,2025-06-14,Chennai,Tamil Nadu,Tool,3,COD,Standard,468,15.0,397.8,1193.4,5,2.9,No,241.38
100372,2023-06-09,Hyderabad,Telangana,Pot,4,Card,Standard,331,15.0,281.34999999999997,1125.3999999999999,5,,No,198.86
100373,2025-05-01,Jaipur,Rajasthan,Indoor Plant,2,UPI,Standard,478,25.0,358.5,717.0,4,2.7,No,203.55
100374,2024-11-20,Chennai,Tamil Nadu,Pot,2,UPI,Standard,378,20.0,302.40000000000003,604.8000000000001,7,4.5,No,120.71
100375,2024-01-15,Jaipur,Rajasthan,Pot,4,Card,Standard,338,10.0,304.2,1216.8,8,5.0,No,188.89
100376,2025-08-14,Pune,Maharashtra,Pot,3,Card,Standard,382,10.0,343.8,1031.4,5,4.3,No,353.4
100377,2024-11-21,Mumbai,Maharashtra,Soil & Fertilizer,2,UPI,Standard,244,,195.20000000000002,390.40000000000003,5,3.7,No,128.37
100378,2025-12-02,Jaipur,Rajasthan,Soil & Fertilizer,4,COD,Standard,341,10.0,306.90000000000003,1227.6000000000001,5,4.2,No,233.36
100379,2023-10-12,Bhopal,Madhya Pradesh,Flowering Plant,1,Card,Standard,622,5.0,590.9,590.9,8,,No,150.33
100380,2024-02-01,Pune,Maharashtra,Soil & Fertilizer,4,Card,Standard,343,25.0,257.25,1029.0,7,4.3,No,324.16
100381,2023-01-12,Jaipur,Rajasthan,Pot,3,COD,Standard,384,25.0,288.0,864.0,3,3.3,No,286.06
100382,2024-05-13,Delhi,Delhi,Outdoor Plant,4,UPI,Express,462,25.0,346.5,1386.0,2,4.0,No,374.72
100383,2025-01-23,Chennai,Tamil Nadu,Tool,1,UPI,Standard,511,5.0,485.45,485.45,5,3.7,No,103.43
100384,2023-02-04,Delhi,Delhi,Soil & Fertilizer,1,COD,Standard,270,5.0,256.5,256.5,8,4.0,No,75.43
100385,2024-12-27,Nagpur,Maharashtra,Flowering Plant,4,COD,Standard,684,10.0,615.6,2462.4,5,4.1,No,489.12
100386,2025-04-28,Hyderabad,Telangana,Tool,1,UPI,Standard,427,15.0,362.95,362.95,4,5.0,No,81.66
100387,2023-03-31,Pune,Maharashtra,Flowering Plant,4,Card,Standard,589,5.0,559.55,2238.2,7,3.9,No,628.32
100388,2025-02-14,Indore,Madhya Pradesh,Succulent,3,COD,Express,357,10.0,321.3,963.9000000000001,2,5.0,No,182.07
100389,2024-08-27,Indore,Madhya Pradesh,Pot,3,Card,Standard,352,0.0,352.0,1056.0,6,4.2,Yes,303.61
100390,2025-08-27,Jaipur,Rajasthan,Tool,3,Card,Standard,406,15.0,345.09999999999997,1035.3,4,,No,289.94
100391,2025-10-18,Chennai,Tamil Nadu,Outdoor Plant,2,Card,Standard,580,15.0,493.0,986.0,4,2.4,No,294.42
100392,2024-02-22,Mumbai,Maharashtra,Outdoor Plant,4,COD,Express,569,10.0,512.1,2048.4,1,4.4,No,599.26
100393,2023-04-25,Indore,Madhya Pradesh,Succulent,3,UPI,Standard,317,15.0,269.45,808.3499999999999,6,4.7,No,206.99
100394,2024-09-08,Mumbai,Maharashtra,Outdoor Plant,4,COD,Standard,553,15.0,470.05,1880.2,4,,No,475.81
100395,2025-04-05,Indore,Madhya Pradesh,Tool,1,Card,Standard,456,25.0,342.0,342.0,5,4.4,No,113.18
100396,2024-02-17,Pune,Maharashtra,Flowering Plant,3,UPI,Express,589,10.0,530.1,1590.3000000000002,2,4.2,No,466.36
100397,2024-12-29,Indore,Madhya Pradesh,Indoor Plant,2,COD,Express,389,5.0,369.54999999999995,739.0999999999999,1,4.9,No,235.57
100398,2025-10-17,Nagpur,Maharashtra,Flowering Plant,3,COD,Standard,664,15.0,564.4,1693.1999999999998,8,3.1,No,282.13
100399,2025-01-30,Bengaluru,Karnataka,Soil & Fertilizer,2,UPI,Standard,328,0.0,328.0,656.0,3,3.6,No,117.76
100400,2024-11-06,Jaipur,Rajasthan,Indoor Plant,1,Card,Standard,359,10.0,323.1,323.1,8,4.3,No,106.06
100401,2024-04-01,Hyderabad,Telangana,Outdoor Plant,4,UPI,Standard,476,25.0,357.0,1428.0,4,4.1,No,303.89
100402,2025-07-08,Indore,Madhya Pradesh,Pot,1,UPI,Standard,414,15.0,351.9,351.9,5,4.2,No,81.03
100403,2023-07-11,Chennai,Tamil Nadu,Tool,1,COD,Standard,529,25.0,396.75,396.75,6,4.0,No,122.76
100404,2025-01-08,Hyderabad,Telangana,Indoor Plant,1,Card,Standard,422,5.0,400.9,400.9,4,3.7,No,104.32
100405,2025-09-04,Mumbai,Maharashtra,Flowering Plant,1,UPI,Standard,688,5.0,653.6,653.6,6,3.6,No,204.14
100406,2025-10-05,Delhi,Delhi,Flowering Plant,1,Card,Standard,696,0.0,696.0,696.0,8,3.5,No,168.62
100407,2023-04-06,Nagpur,Maharashtra,Soil & Fertilizer,4,COD,Standard,338,5.0,321.09999999999997,1284.3999999999999,8,3.9,No,295.67
100408,2024-10-24,Bhopal,Madhya Pradesh,Flowering Plant,2,UPI,Express,557,0.0,557.0,1114.0,1,3.5,No,353.54
100409,2023-02-06,Bhopal,Madhya Pradesh,Tool,1,UPI,Express,423,5.0,401.84999999999997,401.84999999999997,3,4.5,No,122.97
100410,2023-10-06,Hyderabad,Telangana,Tool,3,COD,Standard,407,0.0,407.0,1221.0,8,3.6,No,271.78
100411,2023-08-05,Delhi,Delhi,Soil & Fertilizer,2,COD,Standard,307,,276.3,552.6,3,3.3,No,184.2
100412,2025-05-16,Chennai,Tamil Nadu,Flowering Plant,2,COD,Standard,689,25.0,516.75,1033.5,7,3.9,No,267.01
100413,2025-05-22,Hyderabad,Telangana,Succulent,3,COD,Standard,389,15.0,330.65,991.9499999999999,3,4.4,No,264.7
100414,2023-03-03,Mumbai,Maharashtra,Outdoor Plant,3,UPI,Standard,583,5.0,553.85,1661.5500000000002,8,4.1,No,407.9
